Crime ID,Crime Type,Report Date,Report Month,Report Year,Occurred Date,Address,Street Number,Street Direction,Street Name,Street Type,Latitude,Longitude,City,Zip,Location 1,RowID
20162450181,Aggravated Assault,9/1/2016,Sep,2016,8/31/2016,800 Block of N HORNE,800,N,HORNE,,33.431003,-111.814224,MESA,85203,"(33.431003, -111.814224)",2.01625E+11
20162450182,Larceny,9/1/2016,Sep,2016,9/1/2016,200 Block of S WINDSOR,200,S,WINDSOR,,33.41147,-111.777166,MESA,85204,"(33.41147, -111.777166)",2.01625E+11
20162450274,Larceny,9/1/2016,Sep,2016,3/14/2016,7400 Block of E EAGLE CREST DR,7400,E,EAGLE CREST,DR,33.491533,-111.674057,MESA,85207,"(33.491533, -111.674057)",2.01625E+11
20162450280,Larceny,9/1/2016,Sep,2016,8/31/2016,6600 Block of E SUPERSTITION SPRINGS BLVD,6600,E,SUPERSTITION SPRINGS,BLVD,33.385573,-111.690457,MESA,85206,"(33.385573, -111.690457)",2.01625E+11
20162450304,Robbery,9/1/2016,Sep,2016,9/1/2016,1100 Block of E MAIN ST,1100,E,MAIN,ST,33.414927,-111.807095,MESA,85203,"(33.414927, -111.807095)",2.01625E+11
20162450358,Larceny,9/1/2016,Sep,2016,6/1/2016,3800 Block of E CONTESSA ST,3800,E,CONTESSA,ST,33.424791,-111.748955,MESA,85205,"(33.424791, -111.748955)",2.01625E+11
20162450386,Larceny,9/1/2016,Sep,2016,8/31/2016,800 Block of N HORNE,800,N,HORNE,,33.431003,-111.814224,MESA,85203,"(33.431003, -111.814224)",2.01625E+11
20162450403,Larceny,9/1/2016,Sep,2016,9/1/2016,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01625E+11
20162450411,Burglary,9/1/2016,Sep,2016,8/31/2016,5300 Block of E MAIN ST,5300,E,MAIN,ST,33.414965,-111.716939,MESA,85206,"(33.414965, -111.716939)",2.01625E+11
20162450429,Larceny,9/1/2016,Sep,2016,8/16/2016,6900 Block of E MAIN ST,6900,E,MAIN,ST,33.415264,-111.682014,MESA,85208,"(33.415264, -111.682014)",2.01625E+11
20162450477,Forcible Rape,9/1/2016,Sep,2016,8/24/2016,900 Block of E BROADWAY RD,900,E,BROADWAY,RD,33.407683,-111.811706,MESA,85204,"(33.407683, -111.811706)",2.01625E+11
20162450483,Robbery,9/1/2016,Sep,2016,9/1/2016,1200 Block of W 8TH AVE,1200,W,8TH,AVE,33.400481,-111.870641,MESA,85210,"(33.400481, -111.870641)",2.01625E+11
20162450489,Larceny,9/1/2016,Sep,2016,9/1/2016,1200 Block of W GUADALUPE RD,1200,W,GUADALUPE,RD,33.364475,-111.859574,MESA,85202,"(33.364475, -111.859574)",2.01625E+11
20162450494,Larceny,9/1/2016,Sep,2016,,1200 Block of S ELLSWORTH RD,1200,S,ELLSWORTH,RD,33.392807,-111.633084,MESA,85209,"(33.392807, -111.633084)",2.01625E+11
20162450495,Larceny,9/1/2016,Sep,2016,9/1/2016,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01625E+11
20162450514,Larceny,9/1/2016,Sep,2016,9/1/2016,700 Block of E MCKELLIPS RD,700,E,MCKELLIPS,RD,33.451263,-111.815573,MESA,85203,"(33.451263, -111.815573)",2.01625E+11
20162450515,Larceny,9/1/2016,Sep,2016,9/1/2016,200 Block of W BASELINE RD,200,W,BASELINE,RD,33.378569,-111.836957,MESA,85210,"(33.378569, -111.836957)",2.01625E+11
20162450538,Motor Vehicle Theft,9/1/2016,Sep,2016,8/31/2016,0 Block of N MORRIS,0,N,MORRIS,,33.415602,-111.839291,MESA,85201,"(33.415602, -111.839291)",2.01625E+11
20162450540,Larceny,9/1/2016,Sep,2016,8/22/2016,100 Block of E MCKELLIPS RD,100,E,MCKELLIPS,RD,33.451818,-111.830051,MESA,85201,"(33.451818, -111.830051)",2.01625E+11
20162450654,Larceny,9/1/2016,Sep,2016,8/31/2016,2200 Block of W FARMDALE AVE,2200,W,FARMDALE,AVE,33.396128,-111.878921,MESA,85202,"(33.396128, -111.878921)",2.01625E+11
20162450663,Larceny,9/1/2016,Sep,2016,9/1/2016,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01625E+11
20162450702,Larceny,9/1/2016,Sep,2016,9/1/2016,7100 Block of E SUPERSTITION SPRINGS BLVD,7100,E,SUPERSTITION SPRINGS,BLVD,33.382234,-111.680133,MESA,85209,"(33.382234, -111.680133)",2.01625E+11
20162450729,Aggravated Assault,9/1/2016,Sep,2016,9/1/2016,9200 Block of E FAIRFIELD ST,9200,E,FAIRFIELD,ST,33.434224,-111.632042,MESA,85207,"(33.434224, -111.632042)",2.01625E+11
20162450736,Larceny,9/1/2016,Sep,2016,8/31/2016,6500 Block of E MAIN ST,6500,E,MAIN,ST,33.415938,-111.690676,MESA,85206,"(33.415938, -111.690676)",2.01625E+11
20162450805,Robbery,9/1/2016,Sep,2016,9/1/2016,800 Block of S VAL VISTA DR,800,S,VAL VISTA,DR,33.400546,-111.754036,MESA,85204,"(33.400546, -111.754036)",2.01625E+11
20162450808,Burglary,9/1/2016,Sep,2016,9/1/2016,2300 Block of W MAIN ST,2300,W,MAIN,ST,33.41504,-111.881184,MESA,85201,"(33.41504, -111.881184)",2.01625E+11
20162637001,Burglary,9/1/2016,Sep,2016,8/24/2016,5300 Block of E ELLIS ST,5300,E,ELLIS,ST,33.430459,-111.71618,MESA,85205,"(33.430459, -111.71618)",2.01626E+11
20162460064,Larceny,9/2/2016,Sep,2016,9/2/2016,1300 Block of E MAIN ST,1300,E,MAIN,ST,33.414942,-111.803779,MESA,85204,"(33.414942, -111.803779)",2.01625E+11
20162460151,Larceny,9/2/2016,Sep,2016,9/2/2016,1700 Block of S DOBSON RD,1700,S,DOBSON,RD,33.381844,-111.875636,MESA,85202,"(33.381844, -111.875636)",2.01625E+11
20162460172,Larceny,9/2/2016,Sep,2016,9/2/2016,5200 Block of E ADOBE ST,5200,E,ADOBE,ST,33.429965,-111.687834,MESA,85205,"(33.429965, -111.687834)",2.01625E+11
20162460219,Burglary,9/2/2016,Sep,2016,9/1/2016,10700 Block of E BAYWOOD AVE,10700,E,BAYWOOD,AVE,33.411176,-111.600128,MESA,85208,"(33.411176, -111.600128)",2.01625E+11
20162460234,Larceny,9/2/2016,Sep,2016,9/2/2016,2000 Block of S POWER RD,2000,S,POWER,RD,33.378454,-111.687562,MESA,85209,"(33.378454, -111.687562)",2.01625E+11
20162460238,Larceny,9/2/2016,Sep,2016,9/2/2016,500 Block of E 6TH ST,500,E,6TH,ST,33.425823,-111.820108,MESA,85203,"(33.425823, -111.820108)",2.01625E+11
20162460265,Larceny,9/2/2016,Sep,2016,9/1/2016,600 Block of W BROADWAY RD,600,W,BROADWAY,RD,33.407534,-111.844546,MESA,85210,"(33.407534, -111.844546)",2.01625E+11
20162460290,Burglary,9/2/2016,Sep,2016,9/1/2016,800 Block of E 5TH ST,800,E,5TH,ST,33.424055,-111.813724,MESA,85203,"(33.424055, -111.813724)",2.01625E+11
20162460317,Larceny,9/2/2016,Sep,2016,9/2/2016,1000 Block of E MAIN ST,1000,E,MAIN,ST,33.415339,-111.80956,MESA,85204,"(33.415339, -111.80956)",2.01625E+11
20162460329,Larceny,9/2/2016,Sep,2016,9/2/2016,1100 Block of S DOBSON RD,1100,S,DOBSON,RD,33.394657,-111.874322,MESA,85202,"(33.394657, -111.874322)",2.01625E+11
20162460334,Larceny,9/2/2016,Sep,2016,9/1/2016,1600 Block of E MAIN ST,1600,E,MAIN,ST,33.41589,-111.796623,MESA,85204,"(33.41589, -111.796623)",2.01625E+11
20162460384,Larceny,9/2/2016,Sep,2016,9/2/2016,1400 Block of S POWER RD,1400,S,POWER,RD,33.390172,-111.684075,MESA,85209,"(33.390172, -111.684075)",2.01625E+11
20162460395,Larceny,9/2/2016,Sep,2016,12/1/2015,2300 Block of W CATALINA AVE,2300,W,CATALINA,AVE,33.403628,-111.881247,MESA,85202,"(33.403628, -111.881247)",2.01625E+11
20162460398,Larceny,9/2/2016,Sep,2016,9/2/2016,2000 Block of S STAPLEY DR,2000,S,STAPLEY,DR,33.380367,-111.803553,MESA,85204,"(33.380367, -111.803553)",2.01625E+11
20162460399,Larceny,9/2/2016,Sep,2016,9/2/2016,6800 Block of E SUPERSTITION SPRINGS BLVD,6800,E,SUPERSTITION SPRINGS,BLVD,33.383492,-111.684361,MESA,85209,"(33.383492, -111.684361)",2.01625E+11
20162460416,Burglary,9/2/2016,Sep,2016,8/11/2016,5400 Block of E ESCONDIDO CIR,5400,E,ESCONDIDO,CIR,33.400705,-111.714692,MESA,85206,"(33.400705, -111.714692)",2.01625E+11
20162460434,Larceny,9/2/2016,Sep,2016,9/2/2016,300 Block of S POWER RD,300,S,POWER,RD,33.410497,-111.683621,MESA,85208,"(33.410497, -111.683621)",2.01625E+11
20162460474,Burglary,9/2/2016,Sep,2016,8/29/2016,3900 Block of E ALDER AVE,3900,E,ALDER,AVE,33.413928,-111.747215,MESA,85206,"(33.413928, -111.747215)",2.01625E+11
20162460509,Larceny,9/2/2016,Sep,2016,9/2/2016,1700 Block of S GREENFIELD RD,1700,S,GREENFIELD,RD,33.384012,-111.737149,MESA,85206,"(33.384012, -111.737149)",2.01625E+11
20162460532,Larceny,9/2/2016,Sep,2016,9/1/2016,300 Block of S WAYFARER,300,S,WAYFARER,,33.409833,-111.776378,MESA,85204,"(33.409833, -111.776378)",2.01625E+11
20162460591,Larceny,9/2/2016,Sep,2016,9/2/2016,1200 Block of W GUADALUPE RD,1200,W,GUADALUPE,RD,33.364475,-111.859574,MESA,85202,"(33.364475, -111.859574)",2.01625E+11
20162460616,Larceny,9/2/2016,Sep,2016,9/2/2016,1700 Block of S GREENFIELD RD,1700,S,GREENFIELD,RD,33.384012,-111.737149,MESA,85206,"(33.384012, -111.737149)",2.01625E+11
20162460618,Larceny,9/2/2016,Sep,2016,9/2/2016,9200 Block of E BASELINE RD,9200,E,BASELINE,RD,33.377616,-111.634615,MESA,85209,"(33.377616, -111.634615)",2.01625E+11
20162460692,Aggravated Assault,9/2/2016,Sep,2016,9/2/2016,1800 Block of S COUNTRY CLUB DR,1800,S,COUNTRY CLUB,DR,33.381884,-111.840551,MESA,85210,"(33.381884, -111.840551)",2.01625E+11
20162460719,Larceny,9/2/2016,Sep,2016,8/30/2016,1400 Block of S LINDSAY RD,1400,S,LINDSAY,RD,33.389369,-111.770925,MESA,85204,"(33.389369, -111.770925)",2.01625E+11
20162460765,Robbery,9/2/2016,Sep,2016,9/2/2016,1400 Block of N ALMA SCHOOL RD,1400,N,ALMA SCHOOL,RD,33.440454,-111.856038,MESA,85201,"(33.440454, -111.856038)",2.01625E+11
20162470033,Aggravated Assault,9/3/2016,Sep,2016,9/3/2016,6800 Block of E MAIN ST,6800,E,MAIN,ST,33.416092,-111.683983,MESA,85206,"(33.416092, -111.683983)",2.01625E+11
20162470116,Aggravated Assault,9/3/2016,Sep,2016,9/3/2016,1500 Block of S EXTENSION RD,1500,S,EXTENSION,RD,33.387674,-111.848458,MESA,85210,"(33.387674, -111.848458)",2.01625E+11
20162470156,Larceny,9/3/2016,Sep,2016,,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01625E+11
20162470163,Robbery,9/3/2016,Sep,2016,9/3/2016,100 Block of E BROADWAY RD,100,E,BROADWAY,RD,33.407632,-111.828888,MESA,85210,"(33.407632, -111.828888)",2.01625E+11
20162470192,Larceny,9/3/2016,Sep,2016,7/1/2016,4700 Block of E SOUTHERN AVE,4700,E,SOUTHERN,AVE,33.394119,-111.730883,MESA,85206,"(33.394119, -111.730883)",2.01625E+11
20162470226,Larceny,9/3/2016,Sep,2016,9/2/2016,2000 Block of E BROADWAY RD,2000,E,BROADWAY,RD,33.407891,-111.89956,MESA,85204,"(33.407891, -111.89956)",2.01625E+11
20162470270,Larceny,9/3/2016,Sep,2016,9/3/2016,500 Block of E 11TH AVE,500,E,11TH,AVE,33.395347,-111.820658,MESA,85204,"(33.395347, -111.820658)",2.01625E+11
20162470304,Larceny,9/3/2016,Sep,2016,7/1/2016,6100 Block of E MINTON PL,6100,E,MINTON,PL,33.461026,-111.698959,MESA,85215,"(33.461026, -111.698959)",2.01625E+11
20162470308,Burglary,9/3/2016,Sep,2016,9/2/2016,10600 Block of E EVERGREEN ST,10600,E,EVERGREEN,ST,33.432857,-111.602001,MESA,85207,"(33.432857, -111.602001)",2.01625E+11
20162470350,Larceny,9/3/2016,Sep,2016,9/3/2016,1700 Block of S GREENFIELD RD,1700,S,GREENFIELD,RD,33.384012,-111.737149,MESA,85206,"(33.384012, -111.737149)",2.01625E+11
20162470351,Larceny,9/3/2016,Sep,2016,9/3/2016,200 Block of W BASELINE RD,200,W,BASELINE,RD,33.378569,-111.836957,MESA,85210,"(33.378569, -111.836957)",2.01625E+11
20162470376,Aggravated Assault,9/3/2016,Sep,2016,9/3/2016,300 Block of S ALMA SCHOOL RD,300,S,ALMA SCHOOL,RD,33.409244,-111.856414,MESA,85210,"(33.409244, -111.856414)",2.01625E+11
20162470384,Motor Vehicle Theft,9/3/2016,Sep,2016,9/3/2016,2100 Block of N SUMMER ST,2100,N,SUMMER,ST,33.453409,-111.82112,MESA,85203,"(33.453409, -111.82112)",2.01625E+11
20162470386,Larceny,9/3/2016,Sep,2016,9/3/2016,3700 Block of E SOUTHERN AVE,3700,E,SOUTHERN,AVE,33.392445,-111.751668,MESA,85206,"(33.392445, -111.751668)",2.01625E+11
20162470483,Larceny,9/3/2016,Sep,2016,9/3/2016,1400 Block of W SOUTHERN AVE,1400,W,SOUTHERN,AVE,33.394349,-111.862175,MESA,85202,"(33.394349, -111.862175)",2.01625E+11
20162470526,Robbery,9/3/2016,Sep,2016,9/3/2016,100 Block of N LESUEUR,100,N,LESUEUR,,33.417326,-111.820426,MESA,85203,"(33.417326, -111.820426)",2.01625E+11
20162470545,Larceny,9/3/2016,Sep,2016,9/3/2016,200 Block of W BASELINE RD,200,W,BASELINE,RD,33.378569,-111.836957,MESA,85210,"(33.378569, -111.836957)",2.01625E+11
20162470593,Aggravated Assault,9/3/2016,Sep,2016,9/3/2016,0 Block of N SANTA BARBARA,0,N,SANTA BARBARA,,33.415417,-111.877149,MESA,85201,"(33.415417, -111.877149)",2.01625E+11
20162470593,Aggravated Assault,9/3/2016,Sep,2016,9/3/2016,0 Block of N SANTA BARBARA,0,N,SANTA BARBARA,,33.415417,-111.877149,MESA,85201,"(33.415417, -111.877149)",2.01625E+11
20162470624,Aggravated Assault,9/3/2016,Sep,2016,9/3/2016,900 Block of S DOBSON RD,900,S,DOBSON,RD,33.397656,-111.874344,MESA,85202,"(33.397656, -111.874344)",2.01625E+11
20162470662,Robbery,9/3/2016,Sep,2016,9/3/2016,300 Block of E BROWN RD,300,E,BROWN,RD,33.43449,-111.824659,MESA,85201,"(33.43449, -111.824659)",2.01625E+11
20162470682,Larceny,9/3/2016,Sep,2016,9/3/2016,2700 Block of E BROWN RD,2700,E,BROWN,RD,33.437493,-111.771175,MESA,85213,"(33.437493, -111.771175)",2.01625E+11
20162470684,Larceny,9/3/2016,Sep,2016,9/3/2016,800 Block of N DOBSON RD,800,N,DOBSON,RD,33.430451,-111.873941,MESA,85201,"(33.430451, -111.873941)",2.01625E+11
20162470723,Larceny,9/3/2016,Sep,2016,9/3/2016,2600 Block of E ISABELLA AVE,2600,E,ISABELLA,AVE,33.385302,-111.775295,MESA,,"(33.385302, -111.775295)",2.01625E+11
20162470765,Burglary,9/3/2016,Sep,2016,9/3/2016,1700 Block of S EXTENSION RD,1700,S,EXTENSION,RD,33.383863,-111.848485,MESA,85210,"(33.383863, -111.848485)",2.01625E+11
20162470777,Aggravated Assault,9/3/2016,Sep,2016,9/3/2016,2000 Block of S LONGMORE,2000,S,LONGMORE,,33.377911,-111.868583,MESA,85202,"(33.377911, -111.868583)",2.01625E+11
20162470808,Aggravated Assault,9/3/2016,Sep,2016,9/3/2016,7400 Block of E HALIFAX CIR,7400,E,HALIFAX,CIR,33.442708,-111.671184,MESA,85207,"(33.442708, -111.671184)",2.01625E+11
20162470808,Aggravated Assault,9/3/2016,Sep,2016,9/3/2016,7400 Block of E HALIFAX CIR,7400,E,HALIFAX,CIR,33.442708,-111.671184,MESA,85207,"(33.442708, -111.671184)",2.01625E+11
20162480054,Aggravated Assault,9/4/2016,Sep,2016,9/3/2016,700 Block of N COUNTRY CLUB DR,700,N,COUNTRY CLUB,DR,33.428425,-111.840204,MESA,85201,"(33.428425, -111.840204)",2.01625E+11
20162480115,Motor Vehicle Theft,9/4/2016,Sep,2016,9/4/2016,300 Block of N GILBERT RD,300,N,GILBERT,RD,33.42112,-111.788757,MESA,85213,"(33.42112, -111.788757)",2.01625E+11
20162480133,Aggravated Assault,9/4/2016,Sep,2016,9/4/2016,700 Block of S 75TH PL,700,S,75TH,PL,33.398263,-111.66804,MESA,85208,"(33.398263, -111.66804)",2.01625E+11
20162480133,Aggravated Assault,9/4/2016,Sep,2016,9/4/2016,700 Block of S 75TH PL,700,S,75TH,PL,33.398263,-111.66804,MESA,85208,"(33.398263, -111.66804)",2.01625E+11
20162480133,Aggravated Assault,9/4/2016,Sep,2016,9/4/2016,700 Block of S 75TH PL,700,S,75TH,PL,33.398263,-111.66804,MESA,85208,"(33.398263, -111.66804)",2.01625E+11
20162480206,Larceny,9/4/2016,Sep,2016,9/4/2016,2000 Block of W SOUTHERN AVE,2000,W,SOUTHERN,AVE,33.393455,-111.875419,MESA,85202,"(33.393455, -111.875419)",2.01625E+11
20162480220,Burglary,9/4/2016,Sep,2016,9/3/2016,2800 Block of E BROWN RD,2800,E,BROWN,RD,33.437472,-111.770454,MESA,85213,"(33.437472, -111.770454)",2.01625E+11
20162480230,Motor Vehicle Theft,9/4/2016,Sep,2016,9/4/2016,5700 Block of E HUBER ST,5700,E,HUBER,ST,33.440736,-111.708051,MESA,85205,"(33.440736, -111.708051)",2.01625E+11
20162480241,Larceny,9/4/2016,Sep,2016,9/3/2016,3100 Block of N DIEGO,3100,N,DIEGO,,33.471796,-111.691531,MESA,85215,"(33.471796, -111.691531)",2.01625E+11
20162480247,Larceny,9/4/2016,Sep,2016,9/4/2016,4500 Block of E MCKELLIPS RD,4500,E,MCKELLIPS,RD,33.449728,-111.733758,MESA,85205,"(33.449728, -111.733758)",2.01625E+11
20162480251,Larceny,9/4/2016,Sep,2016,9/4/2016,1100 Block of W MAIN ST,1100,W,MAIN,ST,33.415196,-111.854724,MESA,85210,"(33.415196, -111.854724)",2.01625E+11
20162480281,Robbery,9/4/2016,Sep,2016,9/4/2016,300 Block of W MAIN ST,300,W,MAIN,ST,33.415359,-111.839371,MESA,85201,"(33.415359, -111.839371)",2.01625E+11
20162480320,Burglary,9/4/2016,Sep,2016,9/3/2016,200 Block of N 22ND PL,200,N,22ND,PL,33.420111,-111.783151,MESA,85213,"(33.420111, -111.783151)",2.01625E+11
20162480350,Aggravated Assault,9/4/2016,Sep,2016,9/4/2016,800 Block of W BROADWAY RD,800,W,BROADWAY,RD,33.407528,-111.848955,MESA,85210,"(33.407528, -111.848955)",2.01625E+11
20162480356,Aggravated Assault,9/4/2016,Sep,2016,9/4/2016,1800 Block of W EMELITA AVE,1800,W,EMELITA,AVE,33.39831,-111.870136,MESA,85202,"(33.39831, -111.870136)",2.01625E+11
20162480357,Larceny,9/4/2016,Sep,2016,9/4/2016,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01625E+11
20162480382,Larceny,9/4/2016,Sep,2016,9/3/2016,1000 Block of E 11TH AVE,1000,E,11TH,AVE,33.395665,-111.809603,MESA,85204,"(33.395665, -111.809603)",2.01625E+11
20162480406,Larceny,9/4/2016,Sep,2016,9/4/2016,6600 Block of E BAYWOOD AVE,6600,E,BAYWOOD,AVE,33.410257,-111.688024,MESA,85206,"(33.410257, -111.688024)",2.01625E+11
20162480442,Larceny,9/4/2016,Sep,2016,9/3/2016,1200 Block of N MESA DR,1200,N,MESA,DR,33.437087,-111.822387,MESA,85201,"(33.437087, -111.822387)",2.01625E+11
20162480449,Larceny,9/4/2016,Sep,2016,8/13/2016,500 Block of S LAZONA DR,500,S,LAZONA,DR,33.406083,-111.801355,MESA,85204,"(33.406083, -111.801355)",2.01625E+11
20162480521,Larceny,9/4/2016,Sep,2016,9/4/2016,1700 Block of S GREENFIELD RD,1700,S,GREENFIELD,RD,33.384012,-111.737149,MESA,85206,"(33.384012, -111.737149)",2.01625E+11
20162480528,Burglary,9/4/2016,Sep,2016,8/24/2016,700 Block of E PARK PL,700,E,PARK,PL,33.418915,-111.816277,MESA,85203,"(33.418915, -111.816277)",2.01625E+11
20162480539,Larceny,9/4/2016,Sep,2016,9/4/2016,400 Block of W BROADWAY RD,400,W,BROADWAY,RD,33.408032,-111.840325,MESA,85210,"(33.408032, -111.840325)",2.01625E+11
20162480547,Larceny,9/4/2016,Sep,2016,9/4/2016,1400 Block of S HIGLEY RD,1400,S,HIGLEY,RD,33.390086,-111.719801,MESA,85206,"(33.390086, -111.719801)",2.01625E+11
20162480554,Larceny,9/4/2016,Sep,2016,9/4/2016,4400 Block of E MAIN ST,4400,E,MAIN,ST,33.415744,-111.735877,MESA,85205,"(33.415744, -111.735877)",2.01625E+11
20162480635,Larceny,9/4/2016,Sep,2016,9/3/2016,900 Block of N SINOVA,900,N,SINOVA,,33.433086,-111.715755,MESA,85205,"(33.433086, -111.715755)",2.01625E+11
20162480654,Burglary,9/4/2016,Sep,2016,9/4/2016,500 Block of E 2ND ST,500,E,2ND,ST,33.418847,-111.819709,MESA,85203,"(33.418847, -111.819709)",2.01625E+11
20162480679,Aggravated Assault,9/4/2016,Sep,2016,9/4/2016,500 Block of W GUADALUPE RD,500,W,GUADALUPE,RD,33.363997,-111.845244,MESA,85210,"(33.363997, -111.845244)",2.01625E+11
20162480679,Aggravated Assault,9/4/2016,Sep,2016,9/4/2016,500 Block of W GUADALUPE RD,500,W,GUADALUPE,RD,33.363997,-111.845244,MESA,85210,"(33.363997, -111.845244)",2.01625E+11
20162480679,Aggravated Assault,9/4/2016,Sep,2016,9/4/2016,500 Block of W GUADALUPE RD,500,W,GUADALUPE,RD,33.363997,-111.845244,MESA,85210,"(33.363997, -111.845244)",2.01625E+11
20162480696,Aggravated Assault,9/4/2016,Sep,2016,9/4/2016,100 Block of E MCKELLIPS RD,100,E,MCKELLIPS,RD,33.451818,-111.830051,MESA,85201,"(33.451818, -111.830051)",2.01625E+11
20162490006,Larceny,9/5/2016,Sep,2016,9/4/2016,1500 Block of W RIO SALADO PKWY,1500,W,RIO SALADO,PKWY,33.429627,-111.866319,MESA,85201,"(33.429627, -111.866319)",2.01625E+11
20162490007,Aggravated Assault,9/5/2016,Sep,2016,9/5/2016,800 Block of S STAPLEY DR,800,S,STAPLEY,DR,33.400404,-111.805165,MESA,85204,"(33.400404, -111.805165)",2.01625E+11
20162490067,Aggravated Assault,9/5/2016,Sep,2016,9/5/2016,1700 Block of W SOUTHERN AVE,1700,W,SOUTHERN,AVE,33.39363,-111.868408,MESA,85202,"(33.39363, -111.868408)",2.01625E+11
20162490080,Larceny,9/5/2016,Sep,2016,9/5/2016,200 Block of N GILBERT RD,200,N,GILBERT,RD,33.419218,-111.788526,MESA,85213,"(33.419218, -111.788526)",2.01625E+11
20162490140,Larceny,9/5/2016,Sep,2016,9/3/2016,6500 Block of E PEARL ST,6500,E,PEARL,ST,33.471214,-111.690407,MESA,85215,"(33.471214, -111.690407)",2.01625E+11
20162490162,Motor Vehicle Theft,9/5/2016,Sep,2016,9/5/2016,1200 Block of E SOUTHERN AVE,1200,E,SOUTHERN,AVE,33.393081,-111.804575,MESA,85204,"(33.393081, -111.804575)",2.01625E+11
20162490184,Larceny,9/5/2016,Sep,2016,9/3/2016,3000 Block of N GILBERT RD,3000,N,GILBERT,RD,33.470291,-111.785389,MESA,85203,"(33.470291, -111.785389)",2.01625E+11
20162490219,Larceny,9/5/2016,Sep,2016,8/22/2016,3500 Block of E INGLEWOOD CIR,3500,E,INGLEWOOD,CIR,33.446479,-111.754865,MESA,85213,"(33.446479, -111.754865)",2.01625E+11
20162490223,Larceny,9/5/2016,Sep,2016,9/5/2016,11500 Block of E RALEIGH AVE,11500,E,RALEIGH,AVE,33.345491,-111.585856,MESA,85212,"(33.345491, -111.585856)",2.01625E+11
20162490249,Larceny,9/5/2016,Sep,2016,9/5/2016,2000 Block of W BROADWAY RD,2000,W,BROADWAY,RD,33.407293,-111.875144,MESA,85202,"(33.407293, -111.875144)",2.01625E+11
20162490251,Larceny,9/5/2016,Sep,2016,9/4/2016,9200 Block of E GUADALUPE RD,9200,E,GUADALUPE,RD,33.365016,-111.635149,MESA,85212,"(33.365016, -111.635149)",2.01625E+11
20162490257,Larceny,9/5/2016,Sep,2016,9/5/2016,2000 Block of W MAIN ST,2000,W,MAIN,ST,33.41455,-111.874824,MESA,85201,"(33.41455, -111.874824)",2.01625E+11
20162490263,Larceny,9/5/2016,Sep,2016,9/5/2016,6100 Block of E SOUTHERN AVE,6100,E,SOUTHERN,AVE,33.393605,-111.699478,MESA,85206,"(33.393605, -111.699478)",2.01625E+11
20162490307,Aggravated Assault,9/5/2016,Sep,2016,9/5/2016,2300 Block of W MAIN ST,2300,W,MAIN,ST,33.41504,-111.881184,MESA,85202,"(33.41504, -111.881184)",2.01625E+11
20162490310,Motor Vehicle Theft,9/5/2016,Sep,2016,9/5/2016,1200 Block of N MESA DR,1200,N,MESA,DR,33.437087,-111.822387,MESA,85201,"(33.437087, -111.822387)",2.01625E+11
20162490338,Burglary,9/5/2016,Sep,2016,7/19/2016,2300 Block of E MAIN ST,2300,E,MAIN,ST,33.415185,-111.781873,MESA,85204,"(33.415185, -111.781873)",2.01625E+11
20162490339,Larceny,9/5/2016,Sep,2016,9/5/2016,1100 Block of S GILBERT RD,1100,S,GILBERT,RD,33.395288,-111.786863,MESA,85204,"(33.395288, -111.786863)",2.01625E+11
20162490340,Larceny,9/5/2016,Sep,2016,9/5/2016,7500 Block of E HACKAMORE ST,7500,E,HACKAMORE,ST,33.442762,-111.668534,MESA,85207,"(33.442762, -111.668534)",2.01625E+11
20162490342,Larceny,9/5/2016,Sep,2016,9/5/2016,9200 Block of E MAIN ST,9200,E,MAIN,ST,33.415592,-111.632175,MESA,85207,"(33.415592, -111.632175)",2.01625E+11
20162490360,Motor Vehicle Theft,9/5/2016,Sep,2016,9/5/2016,1900 Block of N COUNTRY CLUB DR,1900,N,COUNTRY CLUB,DR,33.449806,-111.840043,MESA,85201,"(33.449806, -111.840043)",2.01625E+11
